Ost;Nord;PLZ;Gemeinde;Dorf;Strasse;Hausnummer
52454.71;370560.37;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;8
52459.38;370529.02;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;9
52429.97;370556.90;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;10
52436.91;370524.05;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;11
52402.70;370544.14;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;12
52409.01;370517.57;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;13
52431.72;370603.69;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;14
52369.63;370545.81;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;15
52364.36;370581.41;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;16
52344.18;370535.26;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;17
52321.68;370569.68;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;18
52307.99;370518.63;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;19
52292.40;370549.36;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;20
52288.38;370502.41;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;21
52259.07;370522.66;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;22
52263.23;370489.66;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;23
52243.30;370476.14;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Sportstrasse;25
52683.06;370596.19;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Ederweg;1
52722.40;370600.13;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Ederweg;2
53032.00;370735.00;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Ederweg;3
52374.81;370506.03;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;1
52346.97;370507.60;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;2
52375.42;370478.36;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;3
52372.52;370453.29;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;5
52342.69;370473.49;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;6
52357.00;370440.00;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;7
52313.94;370483.72;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;8
52341.63;370423.54;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;9
52295.96;370466.34;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;10
52307.22;370437.55;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;11
52271.07;370461.36;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;12
52269.52;370425.55;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;13
52252.39;370457.61;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Fichtenweg;14
52645.15;370578.81;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Blumenweg;1
52684.51;370545.31;4116;St. Ulrich im Muehlkreis;Sankt Ulrich im Muehlkreis;Blumenweg;2
